Z,N,BE,QDE2t,QDE3t,QDE4t,QDE6t,QDB2t,QDB3t,QDB4t,QDB6t,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
83,135,1680.65,0.05,0.08,-0.02,0.0,0.056,-0.11,0.027,0.006,-4.95,-2.7,13.96,-2.64,13.77,,
83,136,1685.6,0.05,0.08,-0.02,0.0,0.056,-0.11,0.027,0.006,-4.11,-1.93,17.08,-1.86,16.92,,
83,137,1689.24,0.07,0.08,-0.03,0.0,0.077,-0.111,0.041,0.008,-3.82,-1.47,21.52,-1.39,21.4,,
83,138,1694.04,0.08,0.08,-0.03,0.0,0.088,-0.111,0.041,0.008,-3.13,-0.8,24.79,-0.71,24.72,,
83,139,1697.4,0.09,0.07,-0.03,0.0,0.098,-0.097,0.041,0.007,-2.33,-0.31,29.5,-0.24,29.45,,
83,140,1702.06,0.13,0.0,-0.06,-0.01,0.141,0.0,0.081,0.022,-2.13,0.25,32.91,0.41,32.98,,
83,141,1705.61,0.14,0.0,-0.06,0.0,0.151,0.0,0.083,0.012,-2.11,0.31,37.43,0.44,37.51,,
83,142,1710.27,0.15,0.0,-0.06,0.0,0.162,0.0,0.084,0.013,-1.89,0.64,40.85,0.78,40.99,,
83,143,1713.64,0.16,0.0,-0.06,0.01,0.172,0.0,0.086,0.004,-1.96,0.64,45.54,0.77,45.73,,
83,144,1718.37,0.17,0.0,-0.05,0.01,0.183,0.0,0.075,0.002,-1.44,0.66,48.88,0.76,49.1,,
83,145,1721.66,0.18,0.0,-0.05,0.02,0.193,0.0,0.077,-0.007,-1.74,0.52,53.66,0.64,53.96,,
83,146,1725.99,0.19,0.0,-0.04,0.02,0.204,0.0,0.066,-0.009,-1.36,0.7,57.4,0.8,57.74,,
83,147,1729.13,0.2,0.01,-0.03,0.02,0.216,-0.013,0.056,-0.011,-1.53,0.5,62.34,0.57,62.71,,
83,148,1733.38,0.22,0.0,-0.02,0.02,0.238,0.0,0.047,-0.012,-1.5,0.53,66.16,0.59,66.59,,
83,149,1736.48,0.22,0.0,-0.02,0.02,0.238,0.0,0.047,-0.012,-1.92,0.15,71.13,0.2,71.63,,
83,150,1740.46,0.22,0.0,-0.01,0.02,0.238,0.0,0.035,-0.015,-1.71,0.24,75.23,0.29,75.8,,
83,151,1743.31,0.22,0.0,0.0,0.02,0.239,0.0,0.023,-0.018,-2.01,-0.11,80.44,-0.06,81.09,,
83,152,1747.0,0.22,0.0,0.0,0.02,0.239,0.0,0.023,-0.018,-1.79,0.06,84.83,0.11,85.57,,
83,153,1749.39,0.22,0.0,0.01,0.02,0.24,0.0,0.011,-0.021,-1.88,-0.03,90.51,0.02,91.35,,
83,154,1752.74,0.22,0.0,0.01,0.02,0.24,0.0,0.011,-0.021,-1.52,0.25,95.22,0.31,96.16,,
83,155,1754.87,0.22,0.0,0.02,0.01,0.24,0.0,-0.002,-0.013,-1.5,0.23,101.17,0.24,102.16,,
83,156,1758.05,0.18,0.0,0.01,0.01,0.195,0.0,0.002,-0.011,-0.91,0.49,106.06,0.5,107.15,,
83,157,1760.22,0.18,0.0,0.02,0.0,0.195,0.0,-0.01,-0.003,-1.2,0.21,111.96,0.21,113.14,,
83,158,1763.47,0.18,0.0,0.03,0.0,0.196,0.0,-0.023,-0.005,-1.28,0.21,116.79,0.23,118.1,,
83,159,1765.51,0.17,0.0,0.03,0.0,0.185,0.0,-0.024,-0.005,-1.54,-0.13,122.81,-0.11,124.24,,
83,160,1768.72,0.17,0.0,0.04,0.0,0.185,0.0,-0.036,-0.007,-1.75,-0.29,127.68,-0.24,129.26,,
83,161,1770.7,0.18,0.0,0.05,-0.01,0.197,0.0,-0.047,0.0,-2.46,-0.74,133.77,-0.66,135.5,,
83,162,1773.63,0.17,0.0,0.05,-0.01,0.185,0.0,-0.049,0.001,-2.45,-0.83,138.91,-0.73,140.78,,
83,163,1775.3,0.17,0.0,0.05,-0.01,0.185,0.0,-0.049,0.001,-2.76,-1.15,145.31,-1.07,147.31,,
83,164,1777.8,0.16,0.0,0.05,-0.01,0.174,0.0,-0.05,0.001,-2.54,-0.99,150.88,-0.89,153.03,,
83,165,1779.42,-0.03,0.0,-0.01,0.0,-0.032,0.0,0.012,0.0,-1.99,-1.46,157.33,-1.45,159.52,,
83,166,1782.33,-0.03,0.0,-0.01,0.0,-0.032,0.0,0.012,0.0,-2.28,-1.88,162.49,-1.88,164.83,,
83,167,1783.8,-0.03,0.0,-0.01,0.0,-0.032,0.0,0.012,0.0,-2.89,-2.36,169.1,-2.35,171.59,,
83,168,1786.53,-0.1,0.0,-0.01,0.0,-0.104,0.0,0.015,-0.001,-3.62,-2.79,174.44,-2.78,177.07,,
83,169,1788.06,-0.1,0.0,-0.01,0.0,-0.104,0.0,0.015,-0.001,-4.37,-3.51,180.97,-3.51,183.77,,
83,170,1790.54,-0.1,0.0,-0.01,0.0,-0.104,0.0,0.015,-0.001,-4.72,-3.85,186.57,-3.85,189.52,,
83,171,1791.9,-0.12,0.0,-0.01,-0.01,-0.125,0.0,0.018,0.008,-5.56,-4.57,193.28,-4.55,196.42,,
83,172,1794.15,-0.12,0.0,-0.01,-0.01,-0.125,0.0,0.018,0.008,-5.84,-4.86,199.1,-4.84,202.41,,
83,173,1795.33,-0.1,0.0,0.0,-0.01,-0.104,0.0,0.004,0.009,-6.34,-5.55,205.99,-5.54,209.48,,
83,174,1797.33,-0.05,0.0,-0.01,0.0,-0.052,0.0,0.013,-0.001,-6.34,-5.76,212.07,-5.75,215.72,,
83,175,1798.35,-0.1,0.0,0.01,0.0,-0.105,0.0,-0.008,0.001,-7.25,-6.46,219.11,-6.47,222.94,,
83,176,1800.24,-0.08,0.0,0.01,-0.01,-0.084,0.0,-0.009,0.01,-7.45,-6.72,225.29,-6.69,229.35,,
83,177,1801.01,-0.05,0.0,0.0,0.0,-0.052,0.0,0.001,0.0,-7.97,-7.32,232.6,-7.32,236.82,,
83,178,1802.65,-0.03,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,-8.13,-7.49,239.03,-7.49,243.44,,
83,179,1803.2,-0.03,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,-8.87,-8.03,246.55,-8.03,251.17,,
83,180,1804.71,-0.02,0.0,0.0,0.0,-0.021,0.0,0.0,0.0,-9.11,-8.23,253.11,-8.23,257.94,,
83,181,1805.28,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-9.88,-8.94,260.61,-8.94,265.65,,
83,182,1806.64,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-10.1,-9.13,267.33,-9.13,272.59,,
83,183,1806.97,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-10.74,-9.74,275.07,-9.74,280.55,,
83,184,1807.85,0.0,0.0,0.01,0.0,0.0,0.0,-0.012,0.0,-10.65,-9.61,282.26,-9.61,287.97,,
83,185,1806.61,-0.01,0.0,-0.01,0.0,-0.01,0.0,0.012,0.0,-9.8,-8.81,291.57,-8.8,297.51,,
83,186,1806.69,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-8.95,-8.01,299.57,-8.01,305.74,,
83,187,1805.11,0.01,0.03,-0.01,-0.01,0.011,-0.041,0.012,0.011,-8.08,-7.01,309.21,-6.95,315.68,,
83,188,1804.88,0.0,0.05,-0.01,0.0,0.001,-0.068,0.013,0.002,-7.32,-6.05,317.51,-6.0,324.23,,
83,189,1803.78,0.03,0.08,-0.01,0.0,0.035,-0.109,0.015,0.005,-7.52,-5.66,326.68,-5.54,333.72,,
83,190,1803.78,0.04,0.09,-0.02,0.0,0.046,-0.123,0.028,0.007,-7.24,-5.08,334.75,-4.9,342.1,,
83,191,1802.82,0.04,0.1,-0.02,0.0,0.047,-0.137,0.028,0.008,-7.4,-4.96,343.79,-4.75,351.43,,
83,192,1802.68,0.04,0.11,-0.01,0.01,0.048,-0.149,0.017,-0.001,-6.97,-4.38,352.0,-4.15,359.92,,
83,193,1801.47,0.04,0.11,-0.01,0.01,0.048,-0.149,0.017,-0.001,-6.7,-4.14,361.28,-3.91,369.47,,
84,97,1374.52,0.27,0.0,-0.03,0.01,0.294,0.0,0.07,0.005,-1.05,1.51,20.67,1.43,21.7,,
84,98,1387.17,0.27,0.0,-0.02,0.01,0.294,0.0,0.058,0.001,-0.84,1.42,16.09,1.36,17.06,,
84,99,1397.65,0.28,0.0,-0.01,0.02,0.306,0.0,0.049,-0.012,-1.07,1.21,13.69,1.13,14.55,,
84,100,1409.74,0.29,0.0,0.0,0.02,0.318,0.0,0.039,-0.015,-1.09,1.25,9.66,1.19,10.46,,
84,101,1419.69,0.29,0.0,0.01,0.02,0.318,0.0,0.027,-0.019,-1.24,1.17,7.79,1.09,8.5,,
84,102,1431.27,0.3,0.0,0.02,0.01,0.33,0.0,0.016,-0.012,-1.14,1.3,4.28,1.23,4.93,,
84,103,1440.76,0.29,0.0,0.02,0.01,0.319,0.0,0.014,-0.013,-1.08,1.28,2.86,1.2,3.43,,
84,104,1451.91,0.28,0.0,0.03,0.0,0.308,0.0,-0.002,-0.006,-0.72,1.44,-0.22,-0.54,0.019,1.38,0.3
84,105,1461.14,0.27,0.0,0.03,0.0,0.297,0.0,-0.005,-0.007,-0.75,1.28,-1.37,-1.41,0.022,1.22,-0.93
84,106,1472.01,-0.21,0.0,0.0,0.0,-0.217,0.0,0.017,-0.001,-0.34,1.33,-4.17,-4.56,0.013,1.3,-3.76
84,107,1480.96,-0.21,0.0,0.0,0.0,-0.217,0.0,0.017,-0.001,-0.66,1.08,-5.06,-5.05,0.011,1.04,-4.7
84,108,1491.73,-0.21,0.0,0.0,0.0,-0.217,0.0,0.017,-0.001,-0.89,0.84,-7.75,-8.07,0.012,0.81,-7.45
84,109,1500.35,-0.21,0.0,0.0,0.0,-0.217,0.0,0.017,-0.001,-1.17,0.56,-8.3,-8.36,0.035,0.52,-8.06
84,110,1510.77,-0.2,0.0,0.0,0.0,-0.207,0.0,0.015,-0.001,-1.29,0.29,-10.65,-11.01,0.013,0.27,-10.45
84,111,1519.07,-0.2,0.0,0.0,0.0,-0.207,0.0,0.015,-0.001,-1.6,-0.03,-10.89,-11.07,0.039,-0.06,-10.74
84,112,1529.25,0.08,0.0,0.0,0.0,0.085,0.0,0.003,0.0,-1.21,-0.41,-12.99,-13.47,0.013,-0.41,-12.88
84,113,1537.39,0.08,0.0,0.0,0.0,0.085,0.0,0.003,0.0,-1.77,-0.91,-13.05,-13.36,0.05,-0.92,-12.99
84,114,1547.43,0.07,0.0,0.0,0.0,0.075,0.0,0.002,0.0,-2.37,-1.51,-15.03,-15.47,0.017,-1.51,-15.0
84,115,1555.33,0.07,0.0,0.0,0.0,0.075,0.0,0.002,0.0,-3.01,-2.11,-14.85,-15.22,0.023,-2.12,-14.87
84,116,1565.52,-0.06,0.0,-0.01,0.0,-0.063,0.0,0.013,-0.001,-3.75,-3.2,-16.97,-16.95,0.014,-3.2,-17.02
84,117,1572.8,0.05,0.0,0.0,0.0,0.053,0.0,0.001,0.0,-4.4,-3.52,-16.18,-16.52,0.006,-3.52,-16.27
84,118,1582.71,-0.06,0.0,0.0,0.0,-0.063,0.0,0.001,0.0,-5.25,-4.66,-18.02,-17.92,0.015,-4.67,-18.15
84,119,1590.16,-0.06,0.0,0.0,0.0,-0.063,0.0,0.001,0.0,-6.08,-5.46,-17.4,-17.31,0.026,-5.46,-17.55
84,120,1599.29,-0.04,0.0,0.0,0.0,-0.042,0.0,0.001,0.0,-6.82,-6.15,-18.46,-18.33,0.011,-6.15,-18.64
84,121,1606.53,-0.05,0.0,0.0,0.0,-0.052,0.0,0.001,0.0,-7.81,-7.05,-17.63,-17.51,0.02,-7.06,-17.84
84,122,1615.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.57,-7.59,-18.22,-18.18,0.008,-7.59,-18.45
84,123,1622.08,0.02,0.0,0.0,0.0,0.021,0.0,0.0,0.0,-9.54,-8.43,-17.03,-17.15,0.007,-8.44,-17.28
84,124,1630.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.51,-9.35,-17.69,-17.47,0.002,-9.35,-17.95
84,125,1637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.53,-10.3,-16.31,-16.37,0.002,-10.3,-16.59
84,126,1645.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.79,-10.53,-15.98,-15.95,0.001,-10.53,-16.27
84,127,1649.74,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-10.74,-9.56,-12.4,-12.43,0.001,-9.56,-12.7
84,128,1655.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.74,-8.58,-10.58,-10.37,0.001,-8.59,-10.88
84,129,1659.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4,-7.31,-6.41,-6.65,0.003,-7.32,-6.72
84,130,1665.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.22,-6.2,-4.16,-4.47,0.002,-6.2,-4.46
84,131,1669.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.03,-5.08,0.12,-0.54,0.003,-5.08,-0.17
84,132,1675.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.94,-4.05,2.57,1.78,0.002,-4.05,2.28
84,133,1679.15,0.04,0.09,-0.02,0.0,0.046,-0.123,0.028,0.007,-6.05,-3.44,6.61,5.9,0.007,-3.37,6.41
84,134,1684.71,0.05,0.09,-0.02,0.0,0.056,-0.123,0.028,0.007,-5.19,-2.61,9.12,8.36,0.002,-2.53,8.94
84,135,1688.57,0.08,0.08,-0.04,0.0,0.088,-0.111,0.054,0.009,-4.78,-2.09,13.33,-1.99,13.19,,
84,136,1694.0,0.09,0.09,-0.04,0.0,0.099,-0.125,0.055,0.011,-4.45,-1.39,15.97,-1.27,15.88,,
84,137,1697.74,0.09,0.09,-0.04,0.0,0.099,-0.125,0.055,0.011,-4.03,-1.0,20.3,-0.89,20.23,,
84,138,1702.93,0.1,0.08,-0.04,0.0,0.11,-0.111,0.055,0.011,-3.02,-0.33,23.18,-0.21,23.14,,
84,139,1706.46,0.13,0.0,-0.07,-0.01,0.141,0.0,0.094,0.024,-2.87,0.02,27.73,0.21,27.78,,
84,140,1711.69,0.13,0.0,-0.07,-0.01,0.141,0.0,0.094,0.024,-2.46,0.4,30.56,0.61,30.67,,
84,141,1715.31,0.14,0.0,-0.07,0.0,0.151,0.0,0.095,0.015,-2.44,0.44,35.02,0.61,35.14,,
84,142,1720.33,0.15,0.0,-0.06,0.0,0.162,0.0,0.084,0.013,-1.76,0.78,38.07,0.93,38.2,,
84,143,1723.74,0.17,0.0,-0.06,0.01,0.183,0.0,0.087,0.005,-1.98,0.77,42.73,0.91,42.89,,
84,144,1728.88,0.18,0.0,-0.05,0.01,0.194,0.0,0.076,0.003,-1.48,0.76,45.66,0.87,45.85,,
84,145,1732.24,0.19,0.0,-0.05,0.02,0.204,0.0,0.079,-0.006,-1.82,0.58,50.37,0.71,50.63,,
84,146,1736.93,0.19,0.0,-0.04,0.02,0.204,0.0,0.066,-0.009,-1.3,0.79,53.76,0.9,54.05,,
84,147,1740.29,0.22,0.0,-0.03,0.03,0.237,0.0,0.06,-0.02,-1.87,0.39,58.46,0.52,58.84,,
84,148,1744.87,0.22,0.0,-0.03,0.03,0.237,0.0,0.06,-0.02,-1.79,0.48,61.96,0.62,62.42,,
84,149,1747.97,0.22,0.0,-0.02,0.03,0.238,0.0,0.048,-0.022,-2.03,0.12,66.93,0.24,67.44,,
84,150,1752.25,0.22,0.0,-0.01,0.02,0.238,0.0,0.035,-0.015,-1.65,0.28,70.72,0.34,71.24,,
84,151,1755.17,0.22,0.0,-0.01,0.03,0.238,0.0,0.036,-0.025,-2.15,-0.12,75.87,0.01,76.52,,
84,152,1759.16,0.22,0.0,0.0,0.02,0.239,0.0,0.023,-0.018,-1.71,0.12,79.96,0.19,80.63,,
84,153,1761.55,0.22,0.0,0.01,0.02,0.24,0.0,0.011,-0.021,-1.75,0.06,85.64,0.12,86.39,,
84,154,1765.28,0.22,0.0,0.01,0.02,0.24,0.0,0.011,-0.021,-1.4,0.34,89.97,0.4,90.83,,
84,155,1767.32,0.22,0.0,0.02,0.01,0.24,0.0,-0.002,-0.013,-1.32,0.41,96.0,0.43,96.9,,
84,156,1770.88,0.19,0.0,0.01,0.01,0.206,0.0,0.004,-0.011,-0.73,0.66,100.52,0.68,101.51,,
84,157,1773.0,0.19,0.0,0.02,0.01,0.206,0.0,-0.008,-0.013,-1.08,0.46,106.47,0.48,107.56,,
84,158,1776.48,0.18,0.0,0.02,0.0,0.195,0.0,-0.01,-0.003,-0.83,0.58,111.06,0.59,112.24,,
84,159,1778.62,0.18,0.0,0.03,0.0,0.196,0.0,-0.023,-0.005,-1.27,0.17,116.99,0.19,118.3,,
84,160,1782.18,0.18,0.0,0.04,0.0,0.196,0.0,-0.034,-0.007,-1.46,0.01,121.5,0.07,122.95,,
84,161,1784.11,0.18,0.0,0.05,-0.01,0.197,0.0,-0.047,0.0,-2.09,-0.38,127.64,-0.29,129.24,,
84,162,1787.42,0.18,0.0,0.05,-0.01,0.197,0.0,-0.047,0.0,-2.13,-0.48,132.4,-0.39,134.13,,
84,163,1789.04,0.17,0.0,0.05,-0.01,0.185,0.0,-0.049,0.001,-2.33,-0.75,138.85,-0.65,140.71,,
84,164,1791.86,0.16,0.0,0.05,-0.01,0.174,0.0,-0.05,0.001,-2.1,-0.55,144.11,-0.44,146.1,,
84,165,1793.5,0.08,0.0,0.0,0.0,0.085,0.0,0.003,0.0,-1.65,-1.01,150.54,-1.02,152.56,,
84,166,1796.61,0.07,0.0,-0.01,0.0,0.075,0.0,0.014,0.001,-1.91,-1.28,155.5,-1.28,157.67,,
84,167,1798.25,-0.1,0.0,-0.01,0.0,-0.104,0.0,0.015,-0.001,-2.7,-1.92,161.94,-1.92,164.24,,
84,168,1801.17,-0.1,0.0,-0.01,0.0,-0.104,0.0,0.015,-0.001,-3.01,-2.19,167.08,-2.19,169.54,,
84,169,1802.72,-0.1,0.0,-0.01,0.0,-0.104,0.0,0.015,-0.001,-3.77,-2.92,173.6,-2.92,176.21,,
84,170,1805.55,-0.1,0.0,-0.01,-0.01,-0.104,0.0,0.016,0.008,-4.13,-3.27,178.85,-3.25,181.62,,
84,171,1806.89,-0.1,0.0,-0.01,-0.01,-0.104,0.0,0.016,0.008,-4.83,-3.96,185.58,-3.93,188.51,,
84,172,1809.42,-0.1,0.0,-0.01,-0.01,-0.104,0.0,0.016,0.008,-5.04,-4.18,191.12,-4.16,194.23,,
84,173,1810.6,-0.1,0.0,-0.01,-0.01,-0.104,0.0,0.016,0.008,-5.67,-4.87,198.01,-4.85,201.28,,
84,174,1812.94,-0.1,0.0,0.0,-0.01,-0.104,0.0,0.004,0.009,-5.82,-5.07,203.75,-5.06,207.18,,
84,175,1813.92,-0.1,0.0,0.01,0.0,-0.105,0.0,-0.008,0.001,-6.48,-5.73,210.83,-5.73,214.43,,
84,176,1816.12,-0.05,0.0,0.0,0.0,-0.052,0.0,0.001,0.0,-6.53,-5.96,216.71,-5.96,220.49,,
84,177,1816.92,-0.08,0.0,0.01,0.0,-0.084,0.0,-0.009,0.001,-7.28,-6.58,223.98,-6.59,227.95,,
84,178,1818.86,-0.03,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,-7.32,-6.72,230.11,-6.72,234.26,,
84,179,1819.3,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,-8.02,-7.15,237.74,-7.15,242.09,,
84,180,1821.19,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,-8.29,-7.39,243.92,-7.39,248.47,,
84,181,1821.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,-8.17,251.34,-8.17,256.1,,
84,182,1823.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,-8.34,257.75,-8.34,262.72,,
84,183,1823.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.94,-8.95,265.5,-8.95,270.68,,
84,184,1825.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.84,-8.85,272.33,-8.85,277.73,,
84,185,1823.75,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-8.91,-7.96,281.72,-7.96,287.34,,
84,186,1824.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.16,-7.23,289.34,-7.23,295.18,,
84,187,1822.64,0.01,0.04,0.0,0.0,0.011,-0.054,0.001,0.001,-7.37,-6.23,298.97,-6.2,305.08,,
84,188,1822.8,0.01,0.06,0.0,0.0,0.012,-0.081,0.002,0.002,-6.75,-5.34,306.89,-5.28,313.27,,
84,189,1821.8,0.03,0.08,-0.01,0.0,0.035,-0.109,0.015,0.005,-6.89,-5.05,315.96,-4.93,322.64,,
84,190,1822.11,0.03,0.09,-0.01,0.0,0.035,-0.123,0.016,0.006,-6.53,-4.46,323.72,-4.3,330.69,,
84,191,1821.15,0.04,0.1,-0.01,0.01,0.047,-0.135,0.016,-0.003,-6.66,-4.35,332.74,-4.16,340.0,,
84,192,1821.4,0.04,0.11,-0.01,0.01,0.048,-0.149,0.017,-0.001,-6.42,-3.84,340.57,-3.6,348.12,,
84,193,1820.23,0.04,0.12,-0.01,0.01,0.049,-0.163,0.018,0.0,-6.55,-3.65,349.8,-3.38,357.65,,
84,194,1820.27,0.04,0.12,-0.01,0.02,0.048,-0.162,0.018,-0.01,-5.86,-3.07,357.84,-2.73,366.01,,
84,195,1818.82,0.03,0.12,-0.01,0.02,0.038,-0.162,0.018,-0.01,-5.45,-2.72,367.36,-2.39,375.8,,
85,99,1395.58,0.29,0.0,-0.01,0.01,0.317,0.0,0.051,-0.001,-1.38,0.88,23.04,0.77,24.05,,
85,100,1407.72,0.29,0.0,0.0,0.01,0.318,0.0,0.038,-0.005,-1.27,0.94,18.97,0.84,19.92,,
85,101,1418.1,0.3,0.0,0.01,0.02,0.33,0.0,0.03,-0.018,-1.56,0.88,16.66,0.77,17.51,,
85,102,1429.73,0.3,0.0,0.01,0.02,0.33,0.0,0.03,-0.018,-1.45,1.03,13.1,0.94,13.9,,
85,103,1439.64,0.32,0.0,0.01,0.01,0.353,0.0,0.034,-0.008,-1.64,1.05,11.27,0.93,11.96,,
85,104,1450.81,0.33,0.0,0.01,0.01,0.364,0.0,0.038,-0.007,-1.55,1.24,8.17,1.14,8.8,,
85,105,1460.28,0.33,0.0,0.01,0.0,0.364,0.0,0.036,0.003,-1.5,1.3,6.77,1.19,7.32,,
85,106,1471.24,-0.22,0.0,0.0,0.0,-0.227,0.0,0.019,-0.002,-0.49,1.32,3.88,1.27,4.43,,
85,107,1480.68,-0.22,0.0,0.0,0.0,-0.227,0.0,0.019,-0.002,-0.82,1.03,2.52,0.98,3.0,,
85,108,1491.47,-0.22,0.0,0.0,0.0,-0.227,0.0,0.019,-0.002,-1.02,0.83,-0.2,-0.15,0.054,0.79,0.22
85,109,1500.52,-0.22,0.0,0.0,0.0,-0.227,0.0,0.019,-0.002,-1.31,0.56,-1.19,-1.19,0.186,0.51,-0.83
85,110,1510.95,-0.21,0.0,0.0,0.0,-0.217,0.0,0.017,-0.001,-1.38,0.35,-3.54,-3.48,0.009,0.31,-3.22
85,111,1519.68,-0.21,0.0,0.0,0.0,-0.217,0.0,0.017,-0.001,-1.68,0.04,-4.2,-3.92,0.06,-0.01,-3.95
85,112,1529.78,-0.2,0.0,0.0,0.0,-0.207,0.0,0.015,-0.001,-1.8,-0.22,-6.23,-6.34,0.051,-0.25,-6.02
85,113,1538.26,-0.2,0.0,0.0,0.0,-0.207,0.0,0.015,-0.001,-2.19,-0.62,-6.64,-6.67,0.049,-0.65,-6.48
85,114,1548.02,0.09,0.0,0.0,0.0,0.096,0.0,0.003,0.0,-1.72,-0.88,-8.33,-8.82,0.05,-0.89,-8.19
85,115,1556.23,0.09,0.0,0.0,0.0,0.096,0.0,0.003,0.0,-2.33,-1.36,-8.47,-8.99,0.024,-1.37,-8.37
85,116,1566.28,0.08,0.0,0.01,0.0,0.086,0.0,-0.009,-0.001,-2.98,-2.26,-10.45,-10.79,0.008,-2.27,-10.39
85,117,1574.05,0.08,0.0,0.01,0.0,0.086,0.0,-0.009,-0.001,-3.64,-2.63,-10.15,-10.59,0.028,-2.64,-10.13
85,118,1584.13,-0.08,0.0,-0.01,-0.01,-0.083,0.0,0.014,0.009,-4.52,-3.89,-12.15,-12.16,0.012,-3.89,-12.17
85,119,1591.98,-0.08,0.0,0.0,0.0,-0.084,0.0,0.002,0.0,-5.29,-4.67,-11.93,-11.88,0.024,-4.67,-11.99
85,120,1601.14,-0.07,0.0,0.0,0.0,-0.073,0.0,0.002,0.0,-5.99,-5.34,-13.02,-12.97,0.015,-5.34,-13.11
85,121,1608.79,-0.07,0.0,0.0,0.0,-0.073,0.0,0.002,0.0,-6.93,-6.22,-12.6,-12.42,0.02,-6.23,-12.72
85,122,1617.57,-0.05,0.0,0.01,0.0,-0.053,0.0,-0.011,0.001,-7.63,-6.84,-13.31,-13.24,0.021,-6.84,-13.45
85,123,1624.86,-0.04,0.0,0.02,0.0,-0.042,0.0,-0.023,0.001,-8.59,-7.67,-12.52,-12.49,0.026,-7.67,-12.69
85,124,1633.29,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,-9.26,-8.24,-12.89,-12.88,0.007,-8.25,-13.08
85,125,1640.23,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,-10.2,-9.02,-11.76,-11.97,0.008,-9.03,-11.96
85,126,1648.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.45,-9.27,-11.48,-11.65,0.003,-9.27,-11.7
85,127,1653.06,0.01,0.0,-0.01,0.0,0.011,0.0,0.012,0.0,-9.5,-8.42,-8.44,-8.62,0.007,-8.42,-8.67
85,128,1659.28,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-8.44,-7.38,-6.59,-6.58,0.005,-7.38,-6.83
85,129,1663.79,-0.01,0.0,0.0,-0.01,-0.01,0.0,0.0,0.01,-7.24,-6.3,-3.03,-3.38,0.004,-6.3,-3.27
85,130,1669.57,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,-5.96,-5.11,-0.74,-1.25,0.007,-5.11,-0.99
85,131,1674.04,0.05,0.09,-0.03,0.0,0.057,-0.124,0.04,0.008,-7.14,-4.27,2.87,2.26,0.004,-4.2,2.68
85,132,1679.95,0.06,0.1,-0.03,0.0,0.068,-0.138,0.041,0.01,-6.73,-3.48,5.03,4.4,0.005,-3.39,4.87
85,133,1684.52,0.08,0.1,-0.04,0.0,0.09,-0.139,0.055,0.012,-6.59,-3.01,8.53,8.1,0.012,-2.91,8.39
85,134,1690.26,0.09,0.09,-0.05,-0.01,0.1,-0.127,0.067,0.023,-5.95,-2.33,10.86,10.4,0.004,-2.18,10.77
85,135,1694.7,0.1,0.09,-0.05,0.0,0.11,-0.125,0.068,0.014,-5.51,-1.99,14.49,14.35,0.051,-1.87,14.39
85,136,1700.21,0.1,0.09,-0.05,0.0,0.11,-0.125,0.068,0.014,-4.81,-1.34,17.05,-1.21,16.98,,
85,137,1704.34,0.1,0.09,-0.05,0.0,0.11,-0.125,0.068,0.014,-4.39,-0.95,20.99,-0.82,20.93,,
85,138,1709.58,0.11,0.08,-0.05,0.01,0.12,-0.111,0.068,0.003,-3.33,-0.29,23.82,-0.17,23.79,,
85,139,1713.63,0.13,0.04,-0.07,-0.01,0.142,-0.056,0.094,0.025,-3.35,-0.06,27.85,0.12,27.9,,
